primary_genre,lead_actor,director,production_company,vote_count,popularity,revenue,budget
Action,Vince Vaughn,David Dobkin,Any,211,5.5,97838349,100000000
Action,Vince Vaughn,Jon Favreau,Any,55,3.5,5476060,5000000
Action,Vincent Pérez,Tim Pope,Any,119,6.6,17917287,13000000
Action,Vladimir Ilin,Karen Shakhnazarov,Any,24,9.6,7200000,11000000
Action,Vladimir Turchinsky,Vladimir Shchegolkov,Any,1,0.0,1413000,5000000
Action,Warren Beatty,Elaine May,Any,29,4.0,14375181,55000000
Action,Wesley Snipes,Joseph Ruben,Any,224,7.3,35431113,60000000
Action,Wesley Snipes,Kevin Hooks,Any,264,18.5,44065653,15000000
Action,Wesley Snipes,Walter Hill,Any,141,13.4,12398628,20000000
Action,Will Arnett,Chris McKay,Any,1473,17.1,311950384,80000000
Action,Will Ferrell,Adam McKay,Any,1406,12.5,170432927,100000000
Action,Will Forte,Jorma Taccone,Any,184,11.1,6110000,10000000
Action,Will Smith,Alex Proyas,Any,3889,14.4,347234916,120000000
Action,Will Smith,Barry Sonnenfeld,Any,2635,10.3,423065728,197500000
Action,Will Smith,David Ayer,Any,7717,43.0,745600054,175000000
Action,Will Smith,Michael Bay,Any,1729,9.3,141407024,19000000
Action,Will Smith,Roland Emmerich,Any,3334,17.6,816969268,75000000
Action,Will Smith,Tony Scott,Any,1266,13.0,250649836,90000000
Action,Willem Dafoe,Christopher Crowe,Any,16,11.5,7242035,12000000
Action,Willem Dafoe,Troy Duffy,Any,848,12.5,30471,6000000
Action,William Baldwin,Andrew Sipes,Any,54,5.9,11534477,50000000
Action,William Shatner,Nicholas Meyer,Any,688,7.2,96800000,12000000
Action,Yosuke Eguchi,Kazuaki Kiriya,Any,37,5.1,16000000,9000000
Action,Zach Galifianakis,Greg Mottola,Any,608,9.5,29918745,40000000
Action,Zach Galifianakis,Jared Hess,Any,600,9.4,29200000,25000000
Action,Zhang Hanyu,Feng Xiaogang,Any,35,7.4,34786960,16000000
Action,Zoe Saldana,Olivier Megaton,Any,848,8.1,60965854,40000000
Adventure,Aamir Khan,Ashutosh Gowariker,Any,125,5.0,8100000,5200000
Adventure,Abigail Breslin,Jennifer Flackett,Any,341,7.6,100076342,37000000
Adventure,Al Pacino,Hugh Hudson,Any,22,2.8,358574,28000000
Adventure,Alain Chabat,Alain Chabat,Any,214,10.4,48600000,50000000
Adventure,Alec Baldwin,Russell Mulcahy,Any,140,7.9,48063435,25000000
Adventure,Alex Pettyfer,Geoffrey Sax,Any,219,8.8,23937870,40000000
Adventure,Alexis Bledel,Sanaa Hamri,Any,244,4.6,44352417,27000000
Adventure,Andy Samberg,Doug Sweetland,Any,706,12.7,182379278,70000000
Adventure,Angelina Jolie,Simon West,Any,2235,15.9,274703340,115000000
Adventure,Anna Kendrick,Mike Mitchell,Any,1054,16.8,346864462,125000000
Adventure,Antonio Banderas,John McTiernan,Any,524,10.3,61698899,160000000
Adventure,Arnold Schwarzenegger,John McTiernan,Any,725,9.4,137298489,85000000
Adventure,Arnold Schwarzenegger,John Milius,Any,663,10.5,79114085,20000000
Adventure,Arnold Schwarzenegger,Richard Fleischer,Any,301,10.1,53474316,17950000
Adventure,Auli'i Cravalho,Ron Clements,Any,3471,9.1,643034466,150000000
Adventure,Ben Barnes,Andrew Adamson,Any,1668,12.5,419651413,225000000
Adventure,Ben Browder,Robert C. Cooper,Any,143,9.2,8900000,7000000
Adventure,Ben Kingsley,Martin Scorsese,Any,2197,14.0,185770160,170000000
Adventure,Ben Stiller,Ben Stiller,Any,3213,8.7,188133322,90000000
Adventure,Ben Stiller,Kinka Usher,Any,255,10.5,29762011,68000000
Adventure,Ben Stiller,Shawn Levy,Any,1960,17.5,381265226,138500000
Adventure,Bill Murray,Wes Anderson,Any,781,6.9,34808403,50000000
Adventure,Billy Bob Thornton,Michael Polish,Any,124,6.9,11130889,13000000
Adventure,Billy Connolly,Karl Zwicky,Any,8,1.8,1778391,137731
Adventure,Billy Zane,Simon Wincer,Any,138,8.1,17300889,45000000
Adventure,Bob Hoskins,Annabel Jankel,Any,236,7.2,20915465,48000000
Adventure,Bob Newhart,Hendel Butoy,Any,303,1.6,47431461,37931000
Adventure,Brad Pitt,Edward Zwick,Any,636,12.2,160638883,30000000
Adventure,Brad Pitt,Jean-Jacques Annaud,Any,644,11.5,131457682,70000000
Adventure,Brad Pitt,Wolfgang Petersen,Any,2841,15.4,497409852,175000000
Adventure,Brandon Routh,Bryan Singer,Any,1429,13.3,391081192,270000000
Adventure,Brendan Fraser,Henry Selick,Any,79,8.9,5409517,75000000
Adventure,Brendan Fraser,Iain Softley,Any,610,13.6,57490374,60000000
Adventure,Brendan Fraser,Rob Cohen,Any,1418,14.3,401128639,145000000
Adventure,Brendan Fraser,Stephen Sommers,Any,2527,20.5,424449381,89000000
Adventure,Britt Robertson,Brad Bird,Any,2904,22.3,209154322,190000000
Adventure,Bruce Willis,Luc Besson,Any,3962,24.3,263920180,90000000
Adventure,Bryce Dallas Howard,David Lowery,Any,697,12.2,143695338,65000000
Adventure,Burt Reynolds,Don Siegel,Any,11,0.8,16656125,14000000
Adventure,Béatrice Bonifassi,Sylvain Chomet,Any,233,8.4,1477676,8000000
Adventure,Carter Jenkins,John Schultz,Any,254,11.6,57881056,45000000
Adventure,Cary Elwes,Rob Reiner,Any,1518,15.2,30857814,16000000
Adventure,Casper Van Dien,Paul Verhoeven,Any,1584,14.4,121214377,105000000
Adventure,Chang Chen,John Woo,Any,207,11.9,127814609,80341000
Adventure,Channing Tatum,Kevin Macdonald,Any,426,6.2,27122040,25000000
Adventure,Chloë Grace Moretz,J Blakeson,Any,1993,10.8,109906372,38000000
Adventure,Choi Min-sik,Kim Han-min,Any,62,5.1,112156811,9500000
Adventure,Chow Yun-fat,Ang Lee,Any,949,19.9,213525736,17000000
Adventure,Chris Evans,Anthony Russo,Any,7462,145.9,1153304495,250000000
Adventure,Chris Evans,Kevin Munroe,Any,349,11.4,95608995,34000000
Adventure,Chris Hemsworth,Kenneth Branagh,Any,6678,29.2,449326618,150000000
Adventure,Chris Pratt,Phil Lord,Any,3127,16.4,469160692,60000000
Adventure,Chris Rock,Bobby Farrelly,Any,237,6.4,13596911,75000000
Adventure,Christian Bale,Ridley Scott,Any,1957,16.3,268031828,140000000
Adventure,Christian Bale,Rob Bowman,Any,684,13.1,43061982,60000000
Adventure,Christian Bale,Werner Herzog,Any,339,9.6,7177143,10000000
Adventure,Christopher Lambert,Russell Mulcahy,Any,642,16.9,5900000,16000000
Adventure,Christopher Plummer,Terry Gilliam,Any,885,6.9,64352607,30000000
Adventure,Claire Danes,Matthew Vaughn,Any,1215,14.8,135560026,70000000
Adventure,Clive Owen,Antoine Fuqua,Any,827,8.9,203567857,120000000
Adventure,Crusoe Kurddal,Rolf de Heer,Any,21,1.4,300000,2000000
Adventure,Cuba Gooding Jr.,Jerry Zucker,Any,531,12.3,85498534,48000000
Adventure,Dakota Blue Richards,Chris Weitz,Any,1347,11.5,372234864,180000000
Adventure,Dakota Fanning,Gina Prince-Bythewood,Any,159,6.4,38105395,11000000
Adventure,Dane DeHaan,Luc Besson,Any,905,15.3,90024292,197471676
Adventure,Daniel Craig,Marc Forster,Any,3015,13.7,586090727,200000000
Adventure,Daniel Craig,Martin Campbell,Any,3930,23.1,599045960,150000000
Adventure,Daniel Radcliffe,Alfonso Cuarón,Any,6037,28.5,789804554,130000000
Adventure,Daniel Radcliffe,Chris Columbus,Any,6577,34.0,926582016,112500000
Adventure,Daniel Radcliffe,David Yates,Any,5592,21.2,942159268,216666667
Adventure,Daniel Radcliffe,Mike Newell,Any,5758,24.9,895921036,150000000
Adventure,David Bowie,Jim Henson,Any,618,13.0,12729917,25000000
Adventure,David Spade,Mark Dindal,Any,1544,12.3,169327687,100000000
Adventure,Debra Winger,Bernardo Bertolucci,Any,51,13.8,2075084,25000000
Adventure,Dennis Alwood,Steven Hahn,Any,11,0.7,3360800,15000000
Adventure,Dennis Quaid,Stephen Sommers,Any,1988,11.8,302469017,175000000
Adventure,Denzel Washington,Antoine Fuqua,Any,2358,13.8,162360636,90000000
Adventure,Donald Sutherland,Hironobu Sakaguchi,Any,441,10.2,85131830,137000000
Adventure,Drew Barrymore,Ken Kwapis,Any,153,6.2,24719215,40000000
Adventure,Drew Barrymore,Raja Gosnell,Any,217,9.6,149281606,20000000
Adventure,Dwayne Johnson,Andrzej Bartkowiak,Any,619,12.0,55987321,60000000
Adventure,Dwayne Johnson,Andy Fickman,Any,520,8.2,106303988,50000000
Adventure,Dwayne Johnson,Jon M. Chu,Any,3045,10.6,371876278,130000000
Adventure,Dwayne Johnson,Kevin Bray,Any,387,10.6,57223890,56000000
Adventure,Dwayne Johnson,Peter Berg,Any,523,8.3,80916492,85000000
Adventure,E.G. Daily,Stig Bergqvist,Any,101,5.6,103,30
Adventure,Ed Harris,James Cameron,Any,822,9.8,90000098,70000000
Adventure,Eddie Redmayne,David Yates,Any,5612,41.1,809342332,180000000
Adventure,Eli Marienthal,Brad Bird,Any,1470,15.4,23159305,70000000
Adventure,Elijah Wood,Alan Shapiro,Any,85,4.6,20080020,25530000
Adventure,Elijah Wood,Peter Jackson,Any,8253,30.3,972181581,88666667
Adventure,Ellen DeGeneres,Andrew Stanton,Any,4333,14.5,1028570889,200000000
Adventure,Emile Hirsch,Sean Penn,Any,3139,15.4,56255142,15000000
Adventure,Ethan Hawke,Joe Dante,Any,120,4.9,9873044,25000000
Adventure,Everett McGill,Jean-Jacques Annaud,Any,111,8.3,55260558,12000000
Adventure,Evgeny Mironov,Dmitriy Kiselev,Any,20,10.2,9868942,7075038
Adventure,Ewan McGregor,George Lucas,Any,4074,14.1,649398328,120000000
Adventure,Ewan McGregor,Tim Burton,Any,2064,14.7,122919055,70000000
Adventure,Fairuza Balk,Walter Murch,Any,122,6.5,11137801,25000000
Adventure,Faye Dunaway,Jeannot Szwarc,Any,108,11.9,14296438,35000000
Adventure,Fred Savage,Richard Greenberg,Any,53,6.3,793775,7000000
Adventure,Fred Savage,Todd Holland,Any,83,5.8,14278900,6000000
Adventure,Freddie Highmore,Luc Besson,Any,663,11.6,107944236,86000000
Adventure,Freddie Highmore,Mark Waters,Any,593,11.1,162839667,90000000
Adventure,Garrett Hedlund,Joseph Kosinski,Any,2895,21.3,400062763,170000000
Adventure,Garrett Hedlund,Walter Salles,Any,312,7.3,8784318,25000000
Adventure,Gary Oldman,Stephen Hopkins,Any,395,12.0,136159423,80000000
Adventure,George Clooney,Wes Anderson,Any,1206,8.7,46471023,40000000
Adventure,Harriet Owen,Robin Budd,Any,304,8.8,109862682,20000000
Adventure,Harrison Ford,Andrew Davis,Any,1240,10.1,368875760,44000000
Adventure,Harrison Ford,Steven Spielberg,Any,3142,15.8,495933452,69750000
Adventure,Hayden Christensen,Doug Liman,Any,1855,11.0,222231186,85000000
Adventure,Heath Ledger,Brian Helgeland,Any,933,10.9,117487473,65000000
Adventure,Heath Ledger,Terry Gilliam,Any,847,15.7,105316267,88000000
Adventure,Hideaki Ito,Takashi Miike,Any,79,9.2,2725258,3800000
Adventure,Hilary Swank,Mira Nair,Any,71,5.3,19258519,40000000
Adventure,Hrithik Roshan,Ashutosh Gowariker,Any,26,1.4,16180000,15050000
Adventure,Hugh Jackman,Brett Ratner,Any,3581,0.9,459359555,210000000
Adventure,Hugh Jackman,David Bowers,Any,909,9.9,64459316,149000000
Adventure,Hugh Jackman,Gavin Hood,Any,4086,1.5,373062864,150000000
Adventure,Ian McKellen,Peter Jackson,Any,8427,23.3,1021103568,250000000
Adventure,Ice Cube,Brian Levant,Any,227,9.8,97918663,32000000
Adventure,Ilka Bessin,Ben Stassen,Any,85,9.0,3342697,13500000
Adventure,Ioan Gruffudd,Gábor Csupó,Any,112,12.0,7070330,12000000
Adventure,Ioan Gruffudd,Tim Story,Any,2648,12.9,289047763,130000000
Adventure,Irene Bedard,Mike Gabriel,Any,1509,13.3,346079773,55000000
Adventure,Jack Black,Mark Osborne,Any,3231,16.9,631744560,130000000
Adventure,Jack Black,Rob Letterman,Any,1022,12.4,158162788,58000000
Adventure,Jack Huston,Timur Bekmambetov,Any,642,11.5,94061311,100000000
Adventure,Jackie Chan,Jackie Chan,Any,41,3.8,108348,30000000
Adventure,Jackie Chan,Tom Dey,Any,756,10.3,56932305,55000000
Adventure,Jacob Tierney,Billy Weber,Any,4,0.8,1528163,18000000
Adventure,Jaime Pressly,Corey Yuen Kwai,Any,207,5.8,480314,21000000
Adventure,Jake Gyllenhaal,Mike Newell,Any,2372,18.5,335154643,150000000
Adventure,James Cromwell,George Miller,Any,312,6.2,69131860,90000000
Adventure,James Franco,Danny Boyle,Any,2668,11.2,35692920,18000000
Adventure,James Purefoy,Michael J. Bassett,Any,399,9.7,7810000,45000000
Adventure,Jamie Bell,Steven Spielberg,Any,2095,19.2,371940071,130000000
Adventure,Jason Clarke,Baltasar Kormákur,Any,1805,10.8,203427584,55000000
Adventure,Jason Scott Lee,Kevin Reynolds,Any,33,7.2,305070,20000000
Adventure,Jean-Claude Van Damme,John Hyams,Any,114,8.2,875386,14000000
Adventure,Jeff Bridges,Mark Osborne,Any,771,11.4,97571250,64000000
Adventure,Jeff Bridges,Sergei Bodrov,Any,980,15.3,114178613,95000000
Adventure,Jeff Goldblum,Steven Spielberg,Any,2528,0.8,229074524,73000000
Adventure,Jennifer Lawrence,Francis Lawrence,Any,6656,25.3,847423452,130000000
Adventure,Jennifer Lawrence,Morten Tyldum,Any,4134,20.3,303144152,110000000
Adventure,Jennifer Lopez,Luis Llosa,Any,624,14.4,136885767,45000000
Adventure,Jeremy Sumpter,P.J. Hogan,Any,671,9.0,121975011,100000000
Adventure,Jesse Bradford,Jonathan Frakes,Any,90,5.1,38793283,26000000
Adventure,Jessica Tandy,Deepa Mehta,Any,6,0.5,250993,8500000
Adventure,Jim Carrey,Brad Silberling,Any,1521,12.8,209073645,140000000
Adventure,John C. Reilly,Paul Weitz,Any,354,10.8,28169671,40000000
Adventure,Johnny Depp,Gore Verbinski,Any,5733,36.0,893890345,213333333
Adventure,Johnny Depp,Joachim Rønning,Any,2814,133.8,794191988,230000000
Adventure,Johnny Depp,Rob Marshall,Any,5068,27.9,1045713802,380000000
Adventure,Johnny Depp,Terry Gilliam,Any,1321,9.2,10680275,18500000
Adventure,Johnny Depp,Tim Burton,Any,3759,22.0,474968763,150000000
Adventure,Johnny Messner,Dwight H. Little,Any,200,10.7,70992898,20000000
Adventure,Joseph Gordon-Levitt,Robert Zemeckis,Any,1151,9.4,61181942,35000000
Adventure,Joseph Gordon-Levitt,Ron Clements,Any,980,16.1,109578115,140000000
Adventure,Josh Hutcherson,Brad Peyton,Any,1050,9.5,355692760,79000000
Adventure,Josh Hutcherson,Gábor Csupó,Any,1146,8.5,137587063,60000000
Adventure,Julia Roberts,Kelly Asbury,Any,311,17.0,197183546,60000000
Adventure,Julia Roberts,Tarsem Singh,Any,1148,14.2,183018522,85000000
Adventure,Junichi Okada,Goro Miyazaki,Any,278,9.4,68000000,22000000
Adventure,Karl Urban,Marcus Nispel,Any,173,11.1,30822861,45000000
Adventure,Kate Bosworth,John Stockwell,Any,164,6.5,51842679,25000000
Adventure,Kate Bosworth,Sngmoo Lee,Any,138,5.5,11087569,42000000
Adventure,Keanu Reeves,Lilly Wachowski,Any,3328,15.8,581793956,150000000
Adventure,Keanu Reeves,Robert Longo,Any,380,11.7,19075720,25000000
Adventure,Keanu Reeves,Stephen Herek,Any,464,15.1,40485039,10000000
Adventure,Kenneth Branagh,Don Michael Paul,Any,892,8.8,76432727,95000000
Adventure,Kevin Costner,Kevin Costner,Any,1084,11.7,424208848,22000000
Adventure,Kevin Costner,Kevin Reynolds,Any,977,13.8,327356064,111500000
Adventure,Kevin Spacey,John Lasseter,Any,2379,16.9,363258859,120000000
Adventure,Koji Yakusho,Takashi Miike,Any,362,9.5,17555141,6000000
Adventure,Kristen Stewart,Bill Condon,Any,2632,26.0,770585928,115000000
Adventure,Kristen Stewart,Catherine Hardwicke,Any,3688,31.3,392616625,37000000
Adventure,Kristen Stewart,Chris Weitz,Any,2518,30.1,709827462,50000000
Adventure,Kristen Stewart,David Slade,Any,2382,34.0,698491347,68000000
Adventure,Kristen Stewart,Rupert Sanders,Any,3183,18.8,396600000,170000000
Adventure,Kurt Russell,Wolfgang Petersen,Any,594,6.6,181674817,160000000
Adventure,Kyle Catlett,Jean-Pierre Jeunet,Any,234,6.8,9494789,33000000
Adventure,Lance Guest,Nick Castle,Any,225,6.0,28733290,15000000
Adventure,Laurence Olivier,Desmond Davis,Any,208,7.5,41092328,15000000
Adventure,Lesley-Anne Down,Franklin J. Schaffner,Any,3,0.6,439564,14000000
Adventure,Levi Miller,Joe Wright,Any,979,11.3,128388320,150000000
Adventure,Liam Neeson,George Lucas,Any,4526,15.6,924317558,115000000
Adventure,Liam Neeson,Michael Caton-Jones,Any,151,10.2,31596911,28000000
Adventure,Logan Lerman,Chris Columbus,Any,2079,9.8,226497209,95000000
Adventure,Logan Lerman,Thor Freudenthal,Any,1685,10.3,174578751,90000000
Adventure,Lorraine Gary,Joseph Sargent,Any,227,9.3,51881013,23000000
Adventure,Luke Wilson,Ash Brannon,Any,47,6.6,9420546,60000000
Adventure,Luke Wilson,Mike Judge,Any,681,12.1,495303,30000000
Adventure,Mads Mikkelsen,Nicolas Winding Refn,Any,323,8.7,30638,5641880
Adventure,Maria Poezhaeva,Indar Dzhendubaev,Any,38,6.0,1776333,18000000
Adventure,Mark Hamill,Irvin Kershner,Any,5998,19.5,538400000,18000000
Adventure,Mark Hamill,Richard Marquand,Any,4763,14.6,572700000,32350000
Adventure,Mark Strong,Jean-Jacques Annaud,Any,77,6.6,5446000,40000000
Adventure,Martin Freeman,Garth Jennings,Any,1340,13.3,104478416,50000000
Adventure,Martin Freeman,Peter Jackson,Any,4633,20.6,958400000,250000000
Adventure,Martin Lawrence,Jill Culton,Any,676,11.7,197309027,85000000
Adventure,Martin Lawrence,Michael Bay,Any,1588,8.2,273339556,130000000
Adventure,Martin Short,Michael Ritchie,Any,46,3.4,8345056,28000000
Adventure,Mary Elizabeth Mastrantonio,John Sayles,Any,17,2.0,1997807,8000000
Adventure,Matthew Broderick,Richard Donner,Any,264,8.2,18432000,20000000
Adventure,Matthew Broderick,Robert Stevenhagen,Any,260,12.4,50877145,60000000
Adventure,Matthew McConaughey,Christopher Nolan,Any,11187,32.2,675120017,165000000
Adventure,Maï Anh Le,Jean-Jacques Annaud,Any,185,5.3,62172050,74500000
Adventure,Mel Gibson,George Miller,Any,981,11.2,24600832,2000000
Adventure,Mel Gibson,Peter Weir,Any,111,7.4,11740000,3000000
Adventure,Mel Gibson,Richard Donner,Any,1096,12.0,220969327,25000000
Adventure,Melissa George,Julian Gilbey,Any,160,6.8,25345000,4000000
Adventure,Michael Angarano,Mike Mitchell,Any,568,8.1,86369815,35000000
Adventure,Michael Douglas,Stephen Hopkins,Any,238,10.8,75000000,50000000
Adventure,Michael Fassbender,Neil Marshall,Any,394,13.0,6814789,12000000
Adventure,Michael J. Fox,Robert Zemeckis,Any,4381,17.5,319212448,33000000
Adventure,Michael Shannon,Jeff Nichols,Any,705,12.7,6212282,18000000
Adventure,Mickey Rooney,Ted Berman,Any,884,10.2,29800000,12000000
Adventure,Mike Myers,Andrew Adamson,Any,3632,17.1,702123988,105000000
Adventure,Mike Myers,Jay Roach,Any,1034,14.0,310940086,33000000
Adventure,Milla Jovovich,Luc Besson,Any,373,9.5,66976317,60000000
Adventure,Milla Jovovich,Paul W.S. Anderson,Any,945,6.3,132274484,75000000
Adventure,Milla Jovovich,William A. Graham,Any,156,8.9,2807854,11000000
Adventure,Miriam Margolyes,Henry Selick,Any,375,13.2,28921264,38000000
Adventure,Naomi Watts,Peter Jackson,Any,2403,19.8,550000000,207000000
Adventure,Neil Patrick Harris,Joss Whedon,Any,236,8.9,3,200000
Adventure,Nick Pickard,Vladimir Grammatikov,Any,23,5.6,2300000,7200000
Adventure,Nicolas Cage,Chris Sanders,Any,2447,14.8,585178928,135000000
Adventure,Nicolas Cage,Dominic Sena,Any,756,13.5,88100000,40000000
Adventure,Nicolas Cage,Jon Turteltaub,Any,1974,18.9,347451894,100000000
Adventure,Nilbio Torres,Ciro Guerra,Any,129,5.1,1320005,1400000
Adventure,Owen Wilson,Wes Anderson,Any,876,6.5,24377151,16000000
Adventure,Pat Morita,Christopher Cain,Any,202,10.0,15826984,12000000
Adventure,Patrick Stewart,Bryan Singer,Any,3872,0.9,352025538,92500000
Adventure,Patrick Swayze,John Irvin,Any,53,3.8,15942628,12000000
Adventure,Paul Hogan,Peter Faiman,Any,512,7.8,328203506,5000000
Adventure,Paul Hogan,Simon Wincer,Any,149,6.6,39438674,21150000
Adventure,Paul Reubens,Tim Burton,Any,239,11.5,40940662,6000000
Adventure,Paul Walker,Frank Marshall,Any,553,13.9,120455994,40000000
Adventure,Peter Sallis,Nick Park,Any,660,11.8,192452832,30000000
Adventure,Peter Strauss,Lamont Johnson,Any,37,3.5,16500000,15000000
Adventure,Peter Weller,George P. Cosmatos,Any,125,10.7,15704614,25000000
Adventure,Pierce Brosnan,Lee Tamahori,Any,1112,13.0,431971116,140000000
Adventure,Pierce Brosnan,Martin Campbell,Any,1194,14.7,352194034,58000000
Adventure,Pierce Brosnan,Michael Apted,Any,878,12.1,361832400,135000000
Adventure,Pierce Brosnan,Roger Spottiswoode,Any,941,17.2,333011068,110000000
Adventure,Queen Latifah,Wayne Wang,Any,123,5.5,38399961,45000000
Adventure,Rachel Weisz,Alejandro Amenábar,Any,404,8.0,39041505,70000000
Adventure,Rachel Weisz,Rian Johnson,Any,206,8.0,5530764,20000000
Adventure,Ralph Macchio,John G. Avildsen,Any,457,9.2,115103979,113
Adventure,Ray Romano,Mike Thurmeier,Any,1170,20.2,408579038,105000000
Adventure,Ray Winstone,Robert Zemeckis,Any,855,10.0,195735876,70000000
Adventure,Raymond Ochoa,Peter Sohn,Any,1782,12.3,331926147,175000000
Adventure,Rick Moranis,Joe Johnston,Any,756,12.4,222724172,32000000
Adventure,Rick Moranis,Randal Kleiser,Any,272,12.3,58662452,40000000
Adventure,Rob Schneider,Trevor Wall,Any,124,7.0,17062499,18000000
Adventure,Robert De Niro,Martin Brest,Any,241,5.6,38413606,30000000
Adventure,Robert De Niro,Roland Joffé,Any,295,11.2,17218023,24500000
Adventure,Robert Downey Jr.,Guy Ritchie,Any,3971,18.7,334615000,125000000
Adventure,Robert Downey Jr.,Jon Favreau,Any,6969,19.1,623933331,200000000
Adventure,Robert Redford,Ken Kwapis,Any,266,12.0,35991087,8000000
Adventure,Robin Williams,Joe Johnston,Any,2413,17.0,262797249,65000000
Adventure,Robin Williams,Steven Spielberg,Any,1563,14.5,300854823,70000000
Adventure,Roger Moore,John Glen,Any,515,11.1,178413587,28500000
Adventure,Ron Perlman,Guillermo del Toro,Any,1555,11.9,160388063,85000000
Adventure,Rowan Atkinson,Peter Howitt,Any,875,8.7,160583018,40000000
Adventure,Ruby Barnhill,Steven Spielberg,Any,1026,18.8,183345589,140000000
Adventure,Russell Crowe,Peter Weir,Any,808,8.7,212011111,150000000
Adventure,Ryan Cartwright,David Leland,Any,75,6.1,5410749,38000000
Adventure,Ryan Reynolds,Martin Campbell,Any,2551,14.0,219851172,200000000
Adventure,Salman Khan,Kabir Khan,Any,165,6.3,98000000,14000000
